scenario,policy,run,total_cost,stockouts,service_level,collapse_events,avg_backorders,avg_inventory,time_to_first_collapse
demand_shock_20,near_critical,98,9291255752.156576,16399.0,0.37301318930389155,16368.0,37562.00186870573,34.78084356258598,1.0
demand_shock_20,near_critical,99,9260561951.90458,16398.0,0.37301849156134637,16367.0,37481.77587816348,35.39638018209197,1.0
demand_shock_20,near_critical,100,9309025963.166357,16395.0,0.3708221386906974,16369.0,37671.19642117344,35.68817237352943,1.0
demand_shock_20,near_critical,101,9320545951.669945,16400.0,0.3714193329975616,16368.0,37676.91195215819,35.47834899724691,1.0
demand_shock_20,near_critical,102,9253238367.959091,16396.0,0.3740022416022118,16366.0,37489.0647290507,36.08276297455848,1.0
demand_shock_20,near_critical,103,9274961037.668446,16400.0,0.3729127678377537,16368.0,37559.90419582658,35.790993969983205,1.0
demand_shock_20,near_critical,104,9301485269.124908,16398.0,0.37370570710394185,16368.0,37610.97471797758,35.25711366125897,1.0
demand_shock_20,near_critical,105,9304478375.517221,16401.0,0.37395055915421366,16369.0,37545.76476376329,36.08969751384722,1.0
demand_shock_20,near_critical,106,9297561852.74968,16398.0,0.37364233688315185,16368.0,37509.80799300065,35.15260396760099,1.0
demand_shock_20,near_critical,107,9257524186.530668,16395.0,0.37528619765560955,16370.0,37428.77509607506,36.10786420614628,2.0
demand_shock_20,near_critical,108,9270450366.142342,16398.0,0.3752870307407786,16365.0,37426.36913934254,36.410598801862044,1.0
demand_shock_20,near_critical,109,9257964042.16396,16397.0,0.3732371306579982,16373.0,37480.791379021284,36.60011853112367,1.0
demand_shock_20,near_critical,110,9296674394.068645,16393.0,0.3721634725091465,16363.0,37629.77683217352,36.035961861897064,1.0
demand_shock_20,near_critical,111,9296836675.778156,16394.0,0.3730582712367818,16364.0,37550.975442117495,36.52246005004396,1.0
demand_shock_20,near_critical,112,9265148023.88268,16398.0,0.3743240467622053,16368.0,37437.38943211148,36.214236991526114,1.0
demand_shock_20,near_critical,113,9292105686.835571,16397.0,0.3739912967229654,16373.0,37526.50467245336,35.486473826923614,1.0
demand_shock_20,near_critical,114,9287564333.04881,16394.0,0.37410054415697447,16363.0,37587.76423611729,35.28951273316997,1.0
demand_shock_20,near_critical,115,9283119003.459455,16398.0,0.37257607618846,16367.0,37541.73809336307,35.59865121491416,1.0
demand_shock_20,near_critical,116,9259644952.262306,16398.0,0.3735851173858127,16365.0,37432.807491727806,35.95911041238499,1.0
demand_shock_20,near_critical,117,9280621368.135565,16392.0,0.3739046407234604,16369.0,37483.30586287249,36.6268708901965,1.0
demand_shock_20,near_critical,118,9276115868.4867,16396.0,0.37444664546337664,16370.0,37488.116849271486,36.0258507524244,1.0
demand_shock_20,near_critical,119,9284748592.697643,16394.0,0.3734003846502473,16373.0,37510.27874285108,35.89248155228393,1.0
demand_shock_20,near_critical,120,9250227013.893204,16398.0,0.3744203936591911,16367.0,37400.94128068901,34.951626409148055,1.0
demand_shock_20,near_critical,121,9278512661.928497,16398.0,0.3740223145452451,16366.0,37518.80354763767,35.63786527137349,1.0
demand_shock_20,near_critical,122,9281984025.480186,16400.0,0.37443796824297204,16373.0,37481.3685619645,35.08383240083481,1.0
demand_shock_20,near_critical,123,9308589044.029417,16395.0,0.37318799451136886,16371.0,37627.294256186324,35.2165408660529,1.0
demand_shock_20,near_critical,124,9266549957.610092,16400.0,0.37483046988431745,16370.0,37492.003362841715,36.69739540858539,1.0
demand_shock_20,near_critical,125,9260599665.627779,16398.0,0.3761453854511912,16371.0,37380.40258805858,35.90497823318185,1.0
demand_shock_20,near_critical,126,9281997489.836864,16399.0,0.3740190544346884,16366.0,37478.89640023957,35.943092213986475,1.0
demand_shock_20,near_critical,127,9263248134.517721,16398.0,0.37431871226803193,16367.0,37406.654030747784,35.53290277054897,1.0
demand_shock_20,near_critical,128,9270424064.890099,16406.0,0.37366499966806305,16376.0,37468.29404374695,36.22878473793994,1.0
demand_shock_20,near_critical,129,9257615083.982769,16397.0,0.3736579237190065,16364.0,37516.572019796375,35.396190015932476,1.0
demand_shock_20,near_critical,130,9279683335.311707,16398.0,0.3738814876956799,16373.0,37553.912770274896,35.02750011653183,1.0
demand_shock_20,near_critical,131,9275681496.805405,16399.0,0.37437910509134514,16361.0,37455.674533416066,35.94059414166886,1.0
demand_shock_20,near_critical,132,9272898041.352846,16398.0,0.37505185466835467,16366.0,37487.76043524687,36.30922046759463,1.0
demand_shock_20,near_critical,133,9273431727.836203,16398.0,0.3749272604326247,16375.0,37488.803830952966,35.64884462421653,1.0
demand_shock_20,near_critical,134,9239944675.49371,16399.0,0.375905455619965,16371.0,37395.06283783309,36.517840921281966,1.0
demand_shock_20,near_critical,135,9308915516.768557,16398.0,0.37080236575191633,16370.0,37662.19947481021,36.15282454974235,1.0
demand_shock_20,near_critical,136,9312801468.02275,16398.0,0.3723067584582321,16373.0,37647.116263790274,35.694070040943004,1.0
demand_shock_20,near_critical,137,9278836618.065556,16402.0,0.3728668667455374,16370.0,37580.40427323374,36.054370373873454,1.0
demand_shock_20,near_critical,138,9316452003.483282,16397.0,0.3718198075791449,16371.0,37662.03172256948,34.643710417248535,1.0
demand_shock_20,near_critical,139,9307459582.497185,16398.0,0.3740261358163222,16373.0,37639.410261023855,36.54963072810952,1.0
demand_shock_20,near_critical,140,9259295165.517664,16398.0,0.3742828521345412,16369.0,37423.3980480853,36.009480110957746,1.0
demand_shock_20,near_critical,141,9299198173.49309,16399.0,0.3717551573003222,16375.0,37637.17060337826,35.71076062819002,1.0
demand_shock_20,near_critical,142,9261143377.660582,16395.0,0.37341625338742107,16364.0,37501.492261039406,35.41002343959813,1.0
demand_shock_20,near_critical,143,9264182121.611296,16397.0,0.3742765265316931,16371.0,37450.60555699912,35.204761961404685,1.0
demand_shock_20,near_critical,144,9260756922.114408,16398.0,0.3743474286382016,16368.0,37378.870489541136,35.282642767371385,1.0
demand_shock_20,near_critical,145,9216353815.889448,16396.0,0.3768698694503349,16364.0,37270.34505240291,36.13816148047884,1.0
demand_shock_20,near_critical,146,9279753292.412996,16401.0,0.37219650997857384,16362.0,37530.85742699328,35.94762593274372,2.0
demand_shock_20,near_critical,147,9274847299.843428,16398.0,0.37351662046465667,16372.0,37543.44319174937,36.31277506211725,1.0
demand_shock_20,near_critical,148,9321707323.81816,16398.0,0.37287870121718564,16369.0,37653.84231715321,37.299697585853515,1.0
demand_shock_20,near_critical,149,9256529842.665115,16400.0,0.3747146612361803,16372.0,37411.51394746868,36.68001379889392,1.0
demand_shock_20,near_critical,150,9288613321.475264,16396.0,0.3732332559997141,16365.0,37530.092310593216,36.45181402695201,1.0
demand_shock_20,near_critical,151,9269432896.64315,16401.0,0.37259095798304365,16369.0,37552.80125360426,35.18313779271136,1.0
demand_shock_20,near_critical,152,9255990042.975077,16399.0,0.3751338371730512,16366.0,37419.81119595624,35.49841789852326,1.0
demand_shock_20,near_critical,153,9270386251.805218,16402.0,0.375587810256986,16372.0,37448.96341175904,35.766803039046636,1.0
demand_shock_20,near_critical,154,9254110009.627266,16396.0,0.37412015886583927,16369.0,37454.23258822362,35.522083371582916,1.0
demand_shock_20,near_critical,155,9230862530.594688,16397.0,0.37631610607714844,16371.0,37342.900042432404,35.507721800349145,1.0
demand_shock_20,near_critical,156,9291255437.260466,16398.0,0.372608631618287,16364.0,37519.45582742365,35.76157228556483,1.0
demand_shock_20,near_critical,157,9259549881.97587,16400.0,0.3744444440213604,16372.0,37393.86129832041,34.50259751947905,1.0
demand_shock_20,near_critical,158,9232364142.42629,16401.0,0.3761695090192445,16369.0,37324.57162494722,35.78649433865717,1.0
demand_shock_20,near_critical,159,9299175584.939983,16400.0,0.37092324320783304,16371.0,37635.57033931174,36.08995045185415,1.0
demand_shock_20,near_critical,160,9303516083.783516,16400.0,0.3741349978089886,16370.0,37571.64502556655,35.84842571173894,1.0
demand_shock_20,near_critical,161,9294207858.612267,16397.0,0.3730923879059044,16369.0,37585.954606536296,35.72257864655836,1.0
demand_shock_20,near_critical,162,9245109786.85352,16404.0,0.3751751678427663,16369.0,37421.1453947243,34.42417351801421,1.0
demand_shock_20,near_critical,163,9265098558.421553,16398.0,0.37658366632923096,16371.0,37385.53138507521,35.357248896478055,2.0
demand_shock_20,near_critical,164,9324319759.992136,16394.0,0.36929897322445754,16367.0,37771.53854831303,36.64601534749622,1.0
demand_shock_20,near_critical,165,9289268110.739817,16392.0,0.3732855333831805,16364.0,37595.608364337546,36.20717747249325,2.0
demand_shock_20,near_critical,166,9296167233.591316,16400.0,0.3734492643852339,16369.0,37622.411244069546,35.64002934316576,1.0
demand_shock_20,near_critical,167,9274641447.75636,16397.0,0.37405363415927645,16374.0,37497.440640737565,35.84997085319473,1.0
demand_shock_20,near_critical,168,9289780703.811869,16401.0,0.37285850429289435,16376.0,37494.90450533439,35.41864337502823,1.0
demand_shock_20,near_critical,169,9306193064.801233,16398.0,0.3729086695315984,16376.0,37636.2884335402,36.713591272298395,1.0
demand_shock_20,near_critical,170,9280638595.037724,16398.0,0.3734224028396183,16368.0,37511.78902642439,35.84939526746911,1.0
demand_shock_20,near_critical,171,9245561046.461906,16396.0,0.3739350124383224,16370.0,37422.56797357405,34.6229456847111,1.0
demand_shock_20,near_critical,172,9261895427.615324,16393.0,0.3750151930379289,16369.0,37411.042890544806,34.97807113904368,1.0
demand_shock_20,near_critical,173,9242319445.14641,16398.0,0.3752476616758852,16372.0,37361.065755116055,35.55931016790667,1.0
demand_shock_20,near_critical,174,9297890409.363916,16393.0,0.3734383688350433,16371.0,37544.000005169844,35.489740889826145,1.0
demand_shock_20,near_critical,175,9268650599.469,16399.0,0.3744442655862422,16368.0,37482.73887665759,35.312825689973565,1.0
demand_shock_20,near_critical,176,9268660045.734097,16401.0,0.3741969536807282,16376.0,37445.44430795497,36.29539020438669,1.0
demand_shock_20,near_critical,177,9284128707.442984,16397.0,0.3745007946894617,16366.0,37481.408081008914,36.37098573402172,1.0
demand_shock_20,near_critical,178,9298335097.481598,16397.0,0.37466523819583597,16369.0,37521.76470356054,36.66394111791497,1.0
demand_shock_20,near_critical,179,9237320813.284826,16395.0,0.3727670201508605,16369.0,37497.10202903951,35.92974541313512,1.0
demand_shock_20,near_critical,180,9280260640.638453,16397.0,0.37269166831678285,16366.0,37575.83720488071,35.37909033159301,1.0
demand_shock_20,near_critical,181,9272009631.394196,16394.0,0.3727616879488936,16366.0,37488.16658503433,36.371948631142565,1.0
demand_shock_20,near_critical,182,9266900262.616774,16396.0,0.3738048075749446,16371.0,37468.697149669366,35.31947091190605,1.0
demand_shock_20,near_critical,183,9284342015.342846,16396.0,0.373259553713125,16370.0,37565.767021757456,35.85104888750508,1.0
demand_shock_20,near_critical,184,9275248297.87633,16398.0,0.37490646689907103,16366.0,37405.822168164115,34.95949273338443,1.0
demand_shock_20,near_critical,185,9282911575.150158,16399.0,0.3718316603217069,16370.0,37564.62337243148,35.48165315905253,1.0
demand_shock_20,near_critical,186,9308186114.580065,16399.0,0.3729230765215519,16373.0,37541.47979897446,35.799739061088104,1.0
demand_shock_20,near_critical,187,9289704552.286234,16405.0,0.3723844687192626,16371.0,37591.25836274277,36.52302083778794,1.0
demand_shock_20,near_critical,188,9286092567.864265,16395.0,0.3735757283763931,16370.0,37524.28122986133,36.06671411368333,1.0
demand_shock_20,near_critical,189,9264731361.853535,16396.0,0.3744472596746461,16368.0,37405.62858034808,35.9432503454985,1.0
demand_shock_20,near_critical,190,9309705095.279625,16398.0,0.3719985787724457,16369.0,37649.164452402445,36.349705545689595,1.0
demand_shock_20,near_critical,191,9303432178.78549,16399.0,0.37352864197093927,16367.0,37634.45303184319,35.421216082722346,1.0
demand_shock_20,near_critical,192,9272619111.359755,16401.0,0.3724575907300705,16373.0,37550.77065494586,36.8477297254684,1.0
demand_shock_20,near_critical,193,9258279247.7953,16401.0,0.3755654405854473,16372.0,37392.6792817012,34.86449712040623,1.0
demand_shock_20,near_critical,194,9324199839.25465,16396.0,0.3715371205832544,16362.0,37668.23673159387,35.90678934111826,1.0
demand_shock_20,near_critical,195,9266927956.085497,16398.0,0.37483402904365704,16363.0,37462.86617693135,34.86860156429762,1.0
demand_shock_20,near_critical,196,9266936828.79927,16397.0,0.3741066368229759,16366.0,37477.46462688551,36.27405331673946,1.0
demand_shock_20,near_critical,197,9315720077.26142,16400.0,0.3720166677112204,16371.0,37644.4604298074,35.016302582918065,1.0
demand_shock_20,near_critical,198,9285197561.844488,16398.0,0.3744892905577653,16371.0,37513.83519043018,35.92943740462952,1.0
demand_shock_20,near_critical,199,9304861809.745798,16396.0,0.37350925789706174,16368.0,37549.44972468694,35.647445353970596,1.0
demand_shock_20,near_critical,200,9251124390.72286,16399.0,0.37484046904650775,16369.0,37394.149162568574,36.4548663424482,1.0
demand_shock_20,near_critical,201,9258123621.129234,16397.0,0.37451089680276306,16374.0,37469.23514772064,35.96286477770734,1.0
demand_shock_20,near_critical,202,9269749959.529152,16398.0,0.3743994301635352,16369.0,37459.76268464833,36.028971104578176,1.0
demand_shock_20,near_critical,203,9283964258.205034,16395.0,0.3711054155133027,16370.0,37572.67820622357,35.92065062738623,1.0
demand_shock_20,near_critical,204,9275031197.117424,16398.0,0.3737618958746224,16366.0,37468.36607957388,34.70807321066696,2.0
demand_shock_20,near_critical,205,9284952113.894062,16395.0,0.37329337839549337,16365.0,37537.748209394704,35.62033541500173,1.0
demand_shock_20,near_critical,206,9328884531.665024,16395.0,0.37177923587712536,16370.0,37671.44890402582,36.442914953039065,1.0
demand_shock_20,near_critical,207,9305477945.899961,16400.0,0.37182647448942036,16378.0,37670.069862061006,36.446241928726586,1.0
demand_shock_20,near_critical,208,9291991666.811676,16396.0,0.372452015988876,16367.0,37543.97764603878,35.572717402006894,1.0
demand_shock_20,near_critical,209,9298902230.328367,16401.0,0.37429469478203836,16369.0,37487.61608417359,36.207623386958396,1.0
demand_shock_20,near_critical,210,9261309421.153261,16396.0,0.37424083443273637,16368.0,37414.52746394569,35.36122255063377,2.0
demand_shock_20,near_critical,211,9266191766.42114,16403.0,0.3737269367496564,16371.0,37492.375201216164,35.71216350257992,1.0
demand_shock_20,near_critical,212,9270386214.447485,16396.0,0.3735070573376024,16367.0,37466.708223229536,37.009763147344266,1.0
demand_shock_20,near_critical,213,9279234014.550173,16395.0,0.3732763340501564,16369.0,37440.30372400641,35.56486478221883,1.0
demand_shock_20,near_critical,214,9265895524.701384,16400.0,0.3740783792566659,16373.0,37510.859714994476,35.68652402811691,1.0
demand_shock_20,near_critical,215,9284879144.519068,16400.0,0.3742780459770946,16365.0,37507.609819536156,35.47744647495962,1.0
demand_shock_20,near_critical,216,9265447086.316235,16396.0,0.374082336412157,16366.0,37399.02213498371,35.28272146158647,1.0
demand_shock_20,near_critical,217,9266921601.430826,16397.0,0.3739935918743548,16364.0,37509.63987188646,35.282024570086826,1.0
demand_shock_20,near_critical,218,9272425654.281973,16400.0,0.3757310269907114,16368.0,37418.55105239717,34.86825165913017,1.0
demand_shock_20,near_critical,219,9243747283.141481,16395.0,0.37528597596919244,16366.0,37361.0648147202,35.14291187152111,1.0
demand_shock_20,near_critical,220,9280634943.99792,16402.0,0.37373885912675997,16374.0,37530.56800974038,36.61356725288495,1.0
demand_shock_20,near_critical,221,9290555869.116898,16397.0,0.3724168272505043,16371.0,37541.259861581166,36.67181734271508,1.0
demand_shock_20,near_critical,222,9263672578.200815,16400.0,0.374243379943293,16369.0,37400.243935384635,35.56413611904465,1.0
demand_shock_20,near_critical,223,9255012484.922474,16401.0,0.3758239141240326,16376.0,37410.524931546985,36.57823715672997,1.0
demand_shock_20,near_critical,224,9296350245.468517,16398.0,0.3733116563375237,16370.0,37559.80941180449,36.2894194812734,1.0
demand_shock_20,near_critical,225,9307971563.898449,16401.0,0.372511865896971,16372.0,37630.7877530576,35.46068940967653,1.0
demand_shock_20,near_critical,226,9264247240.882736,16400.0,0.37465602841453427,16373.0,37449.773444394545,35.462165718995465,1.0
